scope,map,rate,comparison,candidate,baseline,metric,direction,n,native_mean,model_mean,aggregate_improvement_pct,mean_paired_improvement_pct,paired_delta_mean,paired_delta_sd,paired_delta_ci95_low,paired_delta_ci95_high,wins,losses,ties,ci_excludes_zero_in_favor_of_model,paired_t_pvalue,paired_effect_size_dz,holm_adjusted_pvalue,holm_significant_in_favor
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,mean_avg_speed_mps,higher,30,5.470530958259303,6.548191968903006,19.699386016939922,19.714782303374527,1.0776610106437026,0.1099012786420794,1.0366278065619203,1.1186942147254848,30,0,0,yes,1.37925705320685e-30,9.805718586344852,1.9999227271499324e-28,yes
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,mean_global_queue,lower,30,150.4049180327869,87.41202185792349,41.88220504939308,41.84028050759411,62.99289617486339,6.110700516610342,60.711379303732826,65.27441304599395,30,0,0,yes,3.2772429415456027e-31,10.308621082580249,4.915864412318404e-29,yes
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,max_global_queue,lower,30,380.76666666666665,143.6,62.28661472467828,62.254005920709936,237.16666666666666,16.077577732579197,231.16387455730307,243.16945877603024,30,0,0,yes,1.0723595937646925e-35,14.751392940621777,1.7693933297117426e-33,yes
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,mean_global_wait,lower,30,3899.133879781421,1747.3273224043717,55.186783109321595,55.001369554275584,2151.806557377049,395.9273724887349,2003.9814467174747,2299.6316680366235,30,0,0,yes,2.7341021664803046e-23,5.434851709926353,2.5973970581562893e-21,yes
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,max_global_wait,lower,30,10789.9,3851.0,64.30921509930583,64.13105655677371,6938.9,1231.1298805400756,6479.240164704516,7398.559835295483,30,0,0,yes,9.822226134489641e-24,5.636204684558564,9.625781611799849e-22,yes
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,recovered_total,lower,30,1224.6666666666667,662.3333333333334,45.91725639629831,45.87278302597509,562.3333333333334,53.52172187667058,542.350237925261,582.3164287414057,30,0,0,yes,1.8963922297435589e-31,10.5066375597764,2.901480111507645e-29,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,total_arrived,higher,30,682.8,723.5666666666667,5.970513571568068,6.000713383443251,40.766666666666666,24.875806461830273,31.478930838119364,50.054402495213964,29,1,0,yes,7.211790187808211e-10,1.6388078404299984,5.192488935221912e-08,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,mean_avg_speed_mps,higher,30,5.470530958259303,6.4431662562623675,17.779541061450317,17.795718405531595,0.972635298003064,0.11018270465155021,0.931497019521573,1.013773576484555,30,0,0,yes,2.8126428900348045e-29,8.827477062566185,4.500228624055687e-27,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,mean_global_queue,lower,30,150.4049180327869,103.63333333333334,31.097111258860416,31.03348867460861,46.77158469945355,7.333785496129375,44.03341167114202,49.50975772776508,30,0,0,yes,2.9881452751092063e-25,6.377550137529746,4.123640479650705e-23,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,max_global_queue,lower,30,380.76666666666665,178.06666666666666,53.23470191718463,53.1653731232146,202.7,19.927714196652065,195.2597047312098,210.14029526879017,30,0,0,yes,4.812222089504166e-31,10.171763705546038,7.892044226786832e-29,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,mean_global_wait,lower,30,3899.133879781421,2512.4961748633878,35.56271078837041,35.2582562499655,1386.6377049180328,566.8662424727089,1174.9901381030115,1598.285271733054,29,1,0,yes,5.953109427024657e-14,2.446146199973781,5.595922861403178e-12,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,max_global_wait,lower,30,10789.9,5683.9,47.32203264163709,47.12902314247082,5106.0,1437.9783701792765,4569.110341773922,5642.889658226078,30,0,0,yes,3.4975703224882276e-18,3.5508183613105544,3.812351651512168e-16,yes
condition,toronto,12p0,max_pressure_vs_native,max_pressure,native_sumo,recovered_total,lower,30,1224.6666666666667,734.8333333333334,39.99727817093086,39.97283257686727,489.8333333333333,58.11646056416157,468.1347269448992,511.5319397217674,30,0,0,yes,1.057831781340434e-28,8.428478413487499,1.650217578891077e-26,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,total_arrived,higher,30,723.5666666666667,763.2333333333333,5.482102547565296,5.555286022625822,39.666666666666664,20.51296198006037,32.00786082155086,47.32547251178247,29,1,0,yes,1.7637093719870997e-11,1.9337366639310625,2.0459028715050356e-09,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,mean_avg_speed_mps,higher,30,6.4431662562623675,6.548191968903006,1.6300326340106432,1.6444086100794857,0.10502571264063855,0.11195154829359445,0.0632270112500643,0.1468244140312128,23,7,0,yes,1.726628324571981e-05,0.9381354187724782,0.0007079176130745122,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,mean_global_queue,lower,30,103.63333333333334,87.41202185792349,15.65260033008348,15.547209402933444,16.221311475409838,4.785839246241503,14.434450385893443,18.008172564926234,30,0,0,yes,1.222970715337379e-17,3.3894392688072497,1.981212558846554e-15,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,max_global_queue,lower,30,178.06666666666666,143.6,19.35604642456009,18.983763706079973,34.46666666666667,15.997269882019273,28.493858634486827,40.43947469884651,30,0,0,yes,1.359031903638622e-12,2.1545342999686943,1.793922112802981e-10,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,mean_global_wait,lower,30,2512.4961748633878,1747.3273224043717,30.454528055176866,29.446018996562785,765.1688524590164,399.7546841592372,615.914760601036,914.4229443169968,30,0,0,yes,2.234714817612023e-11,1.9140960263375455,2.5699220402538263e-09,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,max_global_wait,lower,30,5683.9,3851.0,32.24722461690036,30.27182552367608,1832.9,1340.4017758454572,1332.4419498350485,2333.3580501649517,28,2,0,yes,2.9622654341690985e-08,1.3674258218912758,2.6067935820688066e-06,yes
condition,toronto,12p0,learned_vs_max_pressure,all_model,max_pressure,recovered_total,lower,30,734.8333333333334,662.3333333333334,9.866182807892946,9.653829307303182,72.5,39.769811805369194,57.651375632139654,87.34862436786035,30,0,0,yes,6.829487748534065e-11,1.8229907738766822,7.649026278358152e-09,yes
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,total_arrived,higher,30,682.8,714.4,4.628002343292329,4.659099757867052,31.6,18.378398114127883,24.7381639064524,38.4618360935476,29,1,0,yes,2.5289706295299385e-10,1.7194099183055773,1.7449897343756577e-08,yes
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,mean_avg_speed_mps,higher,30,5.470530958259303,6.0961698403888125,11.436529413747888,11.449977668796018,0.6256388821295097,0.1128939319102638,0.58348832842435,0.6677894358346694,30,0,0,yes,1.580177923769439e-23,5.541829144783551,2.1964473140395205e-21,yes
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,mean_global_queue,lower,30,150.4049180327869,113.40601092896175,24.599532773097035,24.553139596797077,36.99890710382513,5.808454915179217,34.83023792290876,39.16757628474151,30,0,0,yes,3.0924414782747807e-25,6.369836323793442,4.576813387846675e-23,yes
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,max_global_queue,lower,30,380.76666666666665,197.53333333333333,48.12220957716887,48.048650111557116,183.23333333333332,17.812594020723832,176.5827482381528,189.88391842851385,30,0,0,yes,3.483767932013318e-31,10.286729328707143,5.748217087821974e-29,yes
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,mean_global_wait,lower,30,3899.133879781421,3741.645901639344,4.039050286493506,3.6699846200679667,157.48797814207649,394.65382926589746,10.138362941839262,304.8375933423137,18,12,0,yes,0.0370589728457204,0.3990534652483232,0.555884592685806,no
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,max_global_wait,lower,30,10789.9,8558.6,20.679524370012693,20.183970578351747,2231.3,1276.0167859127223,1754.8810007392467,2707.7189992607537,28,2,0,yes,1.740310863396415e-10,1.7486447079957284,1.2356207130114547e-08,yes
condition,toronto,12p0,schema_v3_vs_native,schema_v3,native_sumo,recovered_total,lower,30,1224.6666666666667,682.2,44.29504627109418,44.24364707065922,542.4666666666667,55.82468452484842,521.6237274287226,563.3096059046107,30,0,0,yes,1.788889330009725e-30,9.717326148528551,2.9158896079158517e-28,yes
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,total_arrived,higher,30,723.5666666666667,714.4,-1.2668724374625802,-1.2009937480604824,-9.166666666666666,20.793041497401088,-16.930044179520728,-1.4032891538126044,9,20,1,no,0.02228549334030954,-0.4408526125344579,0.824563253591453,no
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_avg_speed_mps,higher,30,6.4431662562623675,6.0961698403888125,-5.385495299555487,-5.375413834991846,-0.34699641587355423,0.10520365664406187,-0.38627569602901457,-0.3077171357180939,0,30,0,no,2.536035587869203e-17,-3.298330371229926,4.108377652348109e-15,no
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_global_queue,lower,30,103.63333333333334,113.40601092896175,-9.430052359885888,-9.648723457559326,-9.772677595628414,5.991758593972653,-12.009785809773584,-7.535569381483244,2,28,0,no,7.991101737253736e-10,-1.6310199154984544,1.0787987345292543e-07,no
